account_id,deal_size_log,days_in_stage,num_meetings,email_open_rate,champion_identified,competitor_present,product_fit_score,account_tenure_yrs,prev_purchases,exec_sponsor,nps_score,days_since_contact,meetings_per_day,engagement_score,stage_weight,industry_score,contact_lapsed,high_value_deal,champion_and_sponsor,converted
ACC-04240,11.80036500801413,37,5,0.177,0,1,0.911,2.1,2,1,0,14,0.13157894736842105,0.2531,1,0.65,0,0,0,0
ACC-04344,10.797553125151618,79,5,0.233,0,0,0.35,13.8,1,1,0,14,0.0625,0.26990000000000003,0,0.8,0,0,0,1
ACC-04947,9.210440366976517,14,5,0.436,0,0,0.356,0.0,1,1,0,14,0.3333333333333333,0.3308,1,0.6,0,0,0,0
ACC-00896,11.245059091624615,158,4,0.399,0,1,0.934,3.3,1,0,0,15,0.025157232704402517,0.2797,1,0.65,0,0,0,0
ACC-01148,11.77760243768057,13,4,0.184,0,1,0.578,0.2,4,1,0,15,0.2857142857142857,0.2152,2,0.6,0,0,0,0
ACC-01266,11.684363005162105,53,2,0.466,1,0,0.409,0.4,3,1,0,15,0.037037037037037035,0.2198,5,0.75,0,0,1,1
ACC-01269,12.98264373413455,73,7,0.058,1,0,0.466,2.2,0,0,0,15,0.0945945945945946,0.2974,5,0.6,0,0,0,0
ACC-01307,12.025755079404917,77,4,0.349,0,0,0.465,0.7,1,1,0,15,0.05128205128205128,0.2647,0,0.8,0,0,0,0
ACC-01591,9.210440366976517,51,2,0.216,0,1,0.77,2.6,1,0,0,15,0.038461538461538464,0.14479999999999998,2,0.6,0,0,0,0
ACC-02217,13.052586627336252,93,6,0.352,0,1,0.855,6.1,0,0,0,15,0.06382978723404255,0.34559999999999996,2,0.8,0,0,0,0
ACC-02563,11.623580937568695,20,3,0.323,1,0,0.494,15.0,2,0,0,15,0.14285714285714285,0.21689999999999998,3,0.75,0,0,0,1
ACC-02596,10.416341118636355,28,1,0.101,0,1,0.486,7.5,1,1,0,15,0.034482758620689655,0.0703,1,0.8,0,0,0,1
ACC-02659,11.871305953640322,15,3,0.175,1,0,0.972,3.1,0,1,0,15,0.1875,0.1725,2,0.65,0,0,1,1
ACC-02815,13.953968171811825,58,5,0.131,0,1,0.782,0.0,0,0,0,15,0.0847457627118644,0.2393,1,0.6,0,1,0,1
ACC-03448,12.59946854621754,61,5,0.375,1,1,0.513,3.7,1,0,0,15,0.08064516129032258,0.3125,3,0.8,0,0,0,1
ACC-03477,12.12649358035784,30,6,0.501,1,1,0.673,0.5,0,0,0,15,0.1935483870967742,0.3903,1,0.5,0,0,0,0
ACC-04064,13.50558423989076,22,6,0.333,0,0,0.629,3.1,0,0,0,15,0.2608695652173913,0.3399,2,0.65,0,1,0,0
ACC-04586,11.386239162597649,36,0,0.468,0,0,0.537,1.0,0,1,0,15,0.0,0.1404,2,0.5,0,0,0,0
ACC-04780,11.000448478455008,45,7,0.363,0,0,0.746,0.5,2,1,0,15,0.15217391304347827,0.3889,4,0.65,0,0,0,1
ACC-00202,14.4382894573091,17,3,0.17,0,0,0.699,1.1,0,0,0,16,0.16666666666666666,0.17099999999999999,1,0.75,0,1,0,1
ACC-00285,12.090106084085123,27,4,0.061,1,0,0.663,1.8,6,1,0,16,0.14285714285714285,0.17830000000000001,1,0.6,0,0,1,1
ACC-00474,12.272800954830618,78,3,0.38,0,1,0.808,5.8,3,0,0,16,0.0379746835443038,0.23399999999999999,1,0.8,0,0,0,0
ACC-00563,10.843514342086866,19,4,0.329,1,0,0.987,7.1,1,0,0,16,0.2,0.2587,1,0.75,0,0,0,1
ACC-00619,10.474495347310453,44,2,0.033,0,0,0.759,4.4,1,0,0,16,0.044444444444444446,0.08990000000000001,1,0.8,0,0,0,0
ACC-00876,12.106810165667413,34,3,0.172,1,1,0.539,1.3,5,1,0,16,0.08571428571428572,0.17159999999999997,2,0.75,0,0,1,1
ACC-01834,11.74086549476798,59,1,0.188,1,0,0.628,0.8,0,0,0,16,0.016666666666666666,0.0964,5,0.8,0,0,0,0
ACC-02091,9.210440366976517,28,3,0.354,0,0,0.347,0.5,1,0,0,16,0.10344827586206896,0.22619999999999998,1,0.8,0,0,0,0
ACC-02327,12.900721198466355,17,3,0.373,1,0,0.783,1.8,2,0,0,16,0.16666666666666666,0.2319,4,0.8,0,0,0,1
ACC-02710,9.686636660844938,69,5,0.773,1,0,0.439,0.7,0,0,0,16,0.07142857142857142,0.4319,2,0.65,0,0,0,1
ACC-02774,12.039433474778324,41,5,0.315,0,1,0.39,1.4,2,1,0,16,0.11904761904761904,0.2945,2,0.55,0,0,0,0
ACC-02839,12.493508437657445,21,6,0.066,1,1,0.321,6.2,1,0,0,16,0.2727272727272727,0.2598,1,0.8,0,0,0,0
ACC-02946,12.529969716574515,78,5,0.047,1,0,0.459,0.8,2,1,0,16,0.06329113924050633,0.2141,2,0.75,0,0,1,1
ACC-03036,11.05407540279458,56,5,0.256,1,0,0.321,1.5,4,0,0,16,0.08771929824561403,0.2768,3,0.65,0,0,0,1
ACC-03131,11.431726255472853,29,5,0.456,1,0,0.859,5.4,1,0,0,16,0.16666666666666666,0.3368,3,0.8,0,0,0,1
ACC-03226,12.613539082975452,19,4,0.451,1,0,0.328,1.4,0,1,0,16,0.2,0.2953,1,0.8,0,0,1,1
ACC-03876,11.996591585872558,26,4,0.274,1,0,0.649,3.2,1,0,0,16,0.14814814814814814,0.24220000000000003,1,0.55,0,0,0,0
ACC-03973,10.596659732783579,10,3,0.509,0,0,0.912,1.4,1,1,0,16,0.2727272727272727,0.2727,4,0.65,0,0,0,1
ACC-04963,11.013715451376466,29,2,0.326,0,1,0.63,2.6,0,0,0,16,0.06666666666666667,0.1778,5,0.65,0,0,0,0
ACC-00348,10.849356503939038,29,1,0.701,1,1,0.803,2.7,1,1,0,17,0.03333333333333333,0.25029999999999997,5,0.75,0,0,1,0
ACC-02009,10.05195066017375,45,5,0.64,1,0,0.826,3.3,0,0,0,17,0.10869565217391304,0.392,2,0.75,0,0,0,0
ACC-02082,10.983613347424248,83,4,0.545,0,0,0.813,0.2,2,0,0,17,0.047619047619047616,0.3235,3,0.75,0,0,0,0
ACC-02164,9.90353755128617,62,3,0.344,0,0,0.856,5.5,2,0,0,17,0.047619047619047616,0.22319999999999998,1,0.8,0,0,0,0
ACC-02276,10.995427631436174,24,6,0.376,0,1,0.665,1.6,1,0,0,17,0.24,0.3528,2,0.6,0,0,0,0
ACC-02347,12.958198388010642,39,6,0.231,0,1,0.798,2.0,0,0,0,17,0.15,0.3093,1,0.6,0,0,0,1
ACC-02457,11.690242855114947,18,5,0.339,0,1,0.943,1.3,1,0,0,17,0.2631578947368421,0.3017,1,0.55,0,0,0,1
ACC-03672,11.94081068679887,56,5,0.344,1,0,0.936,1.5,2,0,0,17,0.08771929824561403,0.3032,1,0.75,0,0,0,1
ACC-03776,10.571342565808699,13,6,0.155,1,0,0.673,2.2,0,0,0,17,0.42857142857142855,0.2865,5,0.5,0,0,0,0
ACC-03899,11.688566422839942,9,6,0.508,0,1,0.367,8.5,1,1,0,17,0.6,0.39239999999999997,0,0.6,0,0,0,0
ACC-04084,11.320565693461432,67,0,0.444,0,0,0.763,2.6,0,0,0,17,0.0,0.13319999999999999,1,0.8,0,0,0,0
ACC-04193,12.34409829881876,68,1,0.744,0,0,0.431,0.5,2,0,0,17,0.014492753623188406,0.2632,2,0.55,0,0,0,0
ACC-01150,12.449022745701502,15,5,0.447,0,0,0.44,11.0,0,1,0,18,0.3125,0.3341,4,0.8,0,0,0,1
ACC-01279,11.930325731537252,36,2,0.254,1,0,0.809,2.2,2,1,0,18,0.05405405405405406,0.1562,4,0.75,0,0,1,1
ACC-01627,10.150386692204734,80,3,0.098,1,1,0.902,2.5,2,1,0,18,0.037037037037037035,0.1494,4,0.65,0,0,1,1
ACC-01974,9.210440366976517,28,3,0.009,1,1,0.729,0.3,3,0,0,18,0.10344827586206896,0.12269999999999999,3,0.55,0,0,0,1
ACC-02548,13.892102086394546,87,6,0.294,0,0,0.906,0.0,1,0,0,18,0.06818181818181818,0.3282,3,0.55,0,1,0,1
ACC-02707,12.57936229760897,40,2,0.244,1,0,0.412,0.6,1,0,0,18,0.04878048780487805,0.1532,1,0.75,0,0,0,0
ACC-03314,13.055156766746023,55,3,0.196,1,0,0.662,0.5,0,1,0,18,0.05357142857142857,0.1788,3,0.75,0,0,1,1
ACC-03912,11.876185678347824,26,4,0.216,1,0,0.33,0.5,1,1,0,18,0.14814814814814814,0.2248,1,0.65,0,0,1,0
ACC-04116,12.782407881272364,27,6,0.172,0,0,0.534,2.8,2,1,0,18,0.21428571428571427,0.29159999999999997,2,0.65,0,0,0,0
ACC-04122,12.034696963475044,56,4,0.453,0,0,0.436,0.6,0,0,0,18,0.07017543859649122,0.2959,2,0.55,0,0,0,0
ACC-04501,12.497999446362185,57,7,0.341,0,1,0.628,0.4,2,0,0,18,0.1206896551724138,0.38230000000000003,3,0.6,0,0,0,0
ACC-04519,10.53212287826962,60,4,0.099,0,0,0.343,1.8,0,0,0,18,0.06557377049180328,0.1897,0,0.75,0,0,0,0
ACC-04813,10.440010162389305,58,3,0.418,0,0,0.773,2.3,3,1,0,18,0.05084745762711865,0.24539999999999998,2,0.75,0,0,0,1
ACC-00267,11.49171204297103,52,4,0.446,0,0,0.982,4.0,1,1,0,19,0.07547169811320754,0.2938,2,0.6,0,0,0,1
ACC-00450,12.732577702014082,112,4,0.168,0,0,0.9,2.2,1,0,0,19,0.035398230088495575,0.2104,0,0.75,0,0,0,1
ACC-00596,9.648659816955295,20,1,0.271,1,0,0.708,1.5,2,0,0,19,0.047619047619047616,0.12129999999999999,3,0.55,0,0,0,0
ACC-00758,13.435275966530623,63,1,0.261,1,0,0.532,2.7,2,1,0,19,0.015625,0.11829999999999999,4,0.6,0,1,1,1
ACC-01461,12.921228351935461,22,1,0.312,0,0,0.522,0.9,0,1,0,19,0.043478260869565216,0.1336,1,0.55,0,0,0,1
ACC-01819,13.041806037330252,35,4,0.244,1,0,0.473,2.4,5,0,0,19,0.1111111111111111,0.23320000000000002,4,0.6,0,0,0,1
ACC-01944,11.612779849672751,67,2,0.312,0,1,0.685,1.3,0,0,0,19,0.029411764705882353,0.1736,4,0.8,0,0,0,1
ACC-02127,13.636743875112057,78,2,0.065,1,1,0.52,3.5,3,0,0,19,0.02531645569620253,0.0995,1,0.6,0,1,0,0
ACC-02260,10.883710371704016,58,6,0.355,0,0,0.954,2.4,0,1,0,19,0.1016949152542373,0.3465,4,0.55,0,0,0,1
ACC-02877,11.565527402710426,43,2,0.32,0,0,0.824,0.1,0,0,0,19,0.045454545454545456,0.176,3,0.55,0,0,0,1
ACC-03346,13.624714392902751,21,2,0.26,0,0,0.819,2.4,0,0,0,19,0.09090909090909091,0.158,2,0.8,0,1,0,0
ACC-03395,11.715057818961629,67,5,0.382,1,0,0.374,5.9,1,0,0,19,0.07352941176470588,0.3146,1,0.5,0,0,0,0
ACC-03483,9.210440366976517,23,7,0.271,1,1,0.793,3.2,0,1,0,19,0.2916666666666667,0.3613,3,0.65,0,0,1,1
ACC-03676,12.80929785378815,50,8,0.21,1,1,0.637,6.4,2,0,0,19,0.1568627450980392,0.383,3,0.65,0,0,0,1
ACC-03902,9.210440366976517,15,3,0.174,0,1,0.934,5.4,2,0,0,19,0.1875,0.1722,4,0.55,0,0,0,1
ACC-03971,11.12285622984002,73,8,0.121,0,0,0.953,0.2,2,0,0,19,0.10810810810810811,0.3563,1,0.5,0,0,0,1
ACC-04146,10.21833478806055,26,5,0.377,1,1,0.898,0.5,1,1,0,19,0.18518518518518517,0.3131,3,0.6,0,0,1,1
ACC-04189,13.007403602593786,4,5,0.089,0,0,0.643,1.6,3,0,0,19,1.0,0.2267,1,0.6,0,0,0,0
ACC-04807,12.830943661992771,76,5,0.098,0,1,0.746,2.7,2,0,0,19,0.06493506493506493,0.22940000000000002,1,0.75,0,0,0,0
ACC-04909,11.992885613168797,40,2,0.215,0,1,0.413,11.4,1,0,0,19,0.04878048780487805,0.14450000000000002,1,0.8,0,0,0,0
ACC-00387,9.210440366976517,66,2,0.276,0,0,0.649,2.0,0,0,0,20,0.029850746268656716,0.1628,1,0.65,0,0,0,0
ACC-01809,9.210440366976517,60,3,0.215,0,0,0.729,3.0,1,1,0,20,0.04918032786885246,0.1845,1,0.75,0,0,0,1
ACC-02504,10.643064971973882,50,4,0.161,0,1,0.791,0.3,1,0,0,20,0.0784313725490196,0.2083,3,0.5,0,0,0,0
ACC-02564,10.747229096720554,85,4,0.245,0,0,0.975,1.3,0,1,0,20,0.046511627906976744,0.23349999999999999,5,0.75,0,0,0,1
ACC-02612,10.650199196425806,58,6,0.134,0,0,0.531,2.9,1,0,0,20,0.1016949152542373,0.2802,1,0.75,0,0,0,0
ACC-02860,12.215037342290755,67,5,0.039,0,1,0.589,6.2,2,0,0,20,0.07352941176470588,0.2117,1,0.75,0,0,0,0
ACC-03345,11.330215832884798,74,1,0.358,1,0,0.994,8.2,1,0,0,20,0.013333333333333334,0.1474,3,0.55,0,0,0,1
ACC-03576,12.40410759774362,13,8,0.211,1,0,0.866,2.8,1,0,0,20,0.5714285714285714,0.3833,4,0.55,0,0,0,1
ACC-03608,11.635151947212842,24,1,0.157,0,0,0.673,1.2,4,0,0,20,0.04,0.0871,3,0.65,0,0,0,0
ACC-00010,11.522885696764481,42,6,0.259,0,0,0.842,3.8,0,0,0,21,0.13953488372093023,0.3177,4,0.8,0,0,0,0
ACC-00286,12.415932356015515,33,5,0.169,0,1,0.658,0.2,1,1,0,21,0.14705882352941177,0.25070000000000003,1,0.75,0,0,0,1
ACC-00919,11.867805799560465,25,3,0.11,1,0,0.979,1.1,1,0,0,21,0.11538461538461539,0.153,3,0.8,0,0,0,0
ACC-01081,11.423011698301428,48,6,0.098,1,0,0.545,15.0,1,0,0,21,0.12244897959183673,0.2694,0,0.8,0,0,0,0
ACC-02147,11.6776005682537,23,6,0.392,0,1,0.455,12.0,3,0,0,21,0.25,0.3576,1,0.55,0,0,0,1
ACC-02714,9.985113621416073,62,5,0.328,0,0,0.417,0.8,0,0,0,21,0.07936507936507936,0.2984,3,0.55,0,0,0,0
ACC-03014,12.466901115884776,20,3,0.279,0,0,0.399,5.8,2,0,0,21,0.14285714285714285,0.2037,1,0.55,0,0,0,1
ACC-03135,12.25486757159303,72,1,0.186,1,0,0.724,5.2,1,0,0,21,0.0136986301369863,0.0958,3,0.65,0,0,0,1
ACC-03324,11.010415172807951,74,3,0.435,0,0,0.822,10.0,0,0,0,21,0.04,0.2505,2,0.6,0,0,0,0
ACC-03777,14.07123823352762,26,1,0.069,1,0,0.605,9.3,1,0,0,21,0.037037037037037035,0.060700000000000004,2,0.8,0,1,0,1
ACC-03837,11.759793355371237,10,6,0.081,0,1,0.667,2.5,4,0,0,21,0.5454545454545454,0.2643,0,0.5,0,0,0,1
ACC-03987,10.86477077032911,47,8,0.314,0,0,0.96,10.4,4,1,0,21,0.16666666666666666,0.4142,1,0.75,0,0,0,1
ACC-00165,10.872389709681492,28,3,0.229,0,0,0.89,1.1,1,0,0,22,0.10344827586206896,0.18869999999999998,5,0.75,1,0,0,1
ACC-00440,11.67505281781187,26,7,0.24,1,0,0.66,3.1,2,0,0,22,0.25925925925925924,0.35200000000000004,2,0.75,1,0,0,1
ACC-00844,9.55400099583723,56,1,0.451,1,1,0.68,1.2,2,0,0,22,0.017543859649122806,0.1753,1,0.5,1,0,0,1
ACC-00850,11.927687224983487,103,6,0.111,0,1,0.859,1.6,1,0,0,22,0.057692307692307696,0.2733,1,0.6,1,0,0,0
ACC-00937,10.795506083434564,39,3,0.06,0,0,0.364,0.9,1,1,0,22,0.075,0.13799999999999998,5,0.75,1,0,0,0
ACC-01195,11.308370569092329,61,4,0.348,1,0,0.493,1.9,3,1,0,22,0.06451612903225806,0.26439999999999997,1,0.75,1,0,1,0
ACC-01520,11.934926432385152,74,7,0.402,0,0,0.833,9.5,0,0,0,22,0.09333333333333334,0.4006,4,0.5,1,0,0,0
ACC-01557,12.131354487250757,38,1,0.129,0,0,0.791,2.8,0,0,0,22,0.02564102564102564,0.07869999999999999,4,0.6,1,0,0,0
ACC-02176,11.246365410473757,36,5,0.355,1,1,0.753,5.4,3,1,0,22,0.13513513513513514,0.3065,3,0.8,1,0,1,1
ACC-02695,12.105152257898368,47,6,0.085,1,1,0.954,0.1,1,0,0,22,0.125,0.2655,3,0.5,1,0,0,1
ACC-02951,12.95394709264047,43,4,0.146,1,0,0.838,1.1,2,0,0,22,0.09090909090909091,0.2038,2,0.8,1,0,0,1
ACC-03035,10.799595985047786,91,2,0.486,1,0,0.362,1.2,0,1,0,22,0.021739130434782608,0.2258,1,0.65,1,0,1,1
ACC-04051,11.161962746590705,95,2,0.117,1,0,0.495,3.4,0,1,0,22,0.020833333333333332,0.11510000000000001,3,0.5,1,0,1,1
ACC-04246,9.83633227734872,40,4,0.32,1,0,0.843,1.6,0,1,0,22,0.0975609756097561,0.256,1,0.5,1,0,1,1
ACC-04406,10.685126264117057,69,5,0.067,1,0,0.339,2.1,0,0,0,22,0.07142857142857142,0.22010000000000002,1,0.6,1,0,0,0
ACC-04420,12.522345819142096,18,4,0.189,1,1,0.678,0.2,2,0,0,22,0.21052631578947367,0.2167,1,0.75,1,0,0,0
ACC-04462,10.879951039444416,76,4,0.342,0,0,0.303,2.0,0,1,0,22,0.05194805194805195,0.2626,4,0.55,1,0,0,0
ACC-04723,13.272851931254898,61,2,0.215,1,1,0.328,0.0,0,1,0,22,0.03225806451612903,0.14450000000000002,2,0.65,1,1,1,1
ACC-04931,12.805186580657969,31,5,0.282,1,1,0.805,5.5,5,0,0,22,0.15625,0.2846,1,0.55,1,0,0,1
ACC-00732,11.49069008091951,98,5,0.277,1,0,0.474,3.0,1,0,0,23,0.050505050505050504,0.2831,4,0.8,1,0,0,0
ACC-01171,11.40646434386837,40,5,0.258,0,1,0.69,5.5,2,1,0,23,0.12195121951219512,0.2774,4,0.6,1,0,0,1
ACC-01584,12.051177522006789,28,3,0.185,0,1,0.683,0.2,0,0,0,23,0.10344827586206896,0.1755,3,0.55,1,0,0,0
ACC-01911,12.337982098521458,32,3,0.211,1,1,0.574,0.0,2,0,0,23,0.09090909090909091,0.1833,5,0.65,1,0,0,0
ACC-01940,10.130662964963708,55,8,0.208,0,0,0.801,6.7,0,0,0,23,0.14285714285714285,0.3824,2,0.75,1,0,0,1
ACC-01967,12.587589946944513,29,6,0.346,1,0,0.888,0.3,1,0,0,23,0.2,0.3438,5,0.75,1,0,0,1
ACC-02916,13.01053979885567,77,3,0.276,0,1,0.502,2.0,0,0,0,23,0.038461538461538464,0.20279999999999998,2,0.6,1,0,0,0
ACC-02958,12.107913912447533,48,2,0.374,0,1,0.952,2.9,2,0,0,23,0.04081632653061224,0.19219999999999998,5,0.8,1,0,0,0
ACC-03455,11.840075816082267,35,4,0.166,1,0,0.983,3.0,1,0,0,23,0.1111111111111111,0.20980000000000001,2,0.5,1,0,0,1
ACC-04125,11.811554895830454,55,3,0.144,0,0,0.936,0.0,1,0,0,23,0.05357142857142857,0.16319999999999998,3,0.8,1,0,0,0
ACC-04227,9.642187721358466,7,3,0.398,1,0,0.403,2.0,1,1,0,23,0.375,0.2394,2,0.55,1,0,1,1
ACC-00172,12.505439929198145,53,2,0.182,0,0,0.478,0.9,3,0,0,24,0.037037037037037035,0.1346,1,0.75,1,0,0,0
ACC-00594,11.296024885689746,22,5,0.068,1,0,0.618,2.0,1,0,0,24,0.21739130434782608,0.2204,1,0.65,1,0,0,0
ACC-01091,11.6172944892629,34,2,0.198,1,1,0.431,1.9,0,0,0,24,0.05714285714285714,0.1394,0,0.5,1,0,0,0
ACC-01417,10.098272780745283,43,1,0.127,0,0,0.341,2.3,0,0,0,24,0.022727272727272728,0.0781,5,0.75,1,0,0,0
ACC-01646,9.210440366976517,41,5,0.585,0,1,0.911,1.6,0,0,0,24,0.11904761904761904,0.3755,1,0.8,1,0,0,0
ACC-01863,10.69650269224425,33,4,0.389,1,0,0.421,1.2,2,0,0,24,0.11764705882352941,0.2767,4,0.75,1,0,0,0
ACC-01955,14.269194873626365,20,3,0.12,0,1,0.696,2.4,5,0,0,24,0.14285714285714285,0.156,4,0.5,1,1,0,1
ACC-02096,11.888625282853006,29,4,0.475,0,1,0.454,2.4,1,1,0,24,0.13333333333333333,0.3025,1,0.8,1,0,0,0
ACC-03037,11.110969193687714,14,2,0.311,1,0,0.694,2.0,2,0,0,24,0.13333333333333333,0.1733,2,0.55,1,0,0,1
ACC-00906,12.184854116317803,44,3,0.041,1,1,0.994,3.7,3,0,0,25,0.06666666666666667,0.1323,2,0.8,1,0,0,0
ACC-00922,10.545367754151743,86,7,0.13,1,0,0.821,0.5,4,0,0,25,0.08045977011494253,0.319,3,0.55,1,0,0,1
ACC-01602,10.2328272702548,110,4,0.328,0,0,0.461,4.1,1,1,0,25,0.036036036036036036,0.2584,4,0.65,1,0,0,1
ACC-02126,11.917730355182513,39,6,0.27,1,0,0.545,2.0,0,0,0,25,0.15,0.321,5,0.6,1,0,0,0
ACC-02493,12.185875040240456,42,5,0.08,0,1,0.553,0.4,2,0,0,25,0.11627906976744186,0.224,2,0.8,1,0,0,0
ACC-03112,11.49782197939291,34,2,0.223,1,0,0.93,2.4,0,0,0,25,0.05714285714285714,0.1469,2,0.65,1,0,0,1
ACC-03327,9.952325334619427,25,6,0.326,0,0,0.974,0.2,1,1,0,25,0.23076923076923078,0.3378,2,0.8,1,0,0,1
ACC-00177,11.106474871430772,101,4,0.036,0,0,0.668,1.9,2,0,0,26,0.0392156862745098,0.1708,4,0.6,1,0,0,1
ACC-01537,10.50783084142058,64,1,0.149,0,0,0.815,15.0,3,0,0,26,0.015384615384615385,0.0847,5,0.75,1,0,0,1
ACC-02846,10.689692377847104,31,3,0.197,0,1,0.782,7.1,1,1,0,26,0.09375,0.17909999999999998,1,0.55,1,0,0,0
ACC-03520,12.384223015005313,27,3,0.195,1,0,0.693,2.5,1,0,0,26,0.10714285714285714,0.1785,1,0.65,1,0,0,1
ACC-04307,10.236417809461043,49,1,0.323,1,1,0.541,3.7,1,0,0,26,0.02,0.1369,1,0.55,1,0,0,0
ACC-04624,12.805186580657969,59,3,0.103,0,0,0.351,6.2,1,0,0,26,0.05,0.15089999999999998,5,0.6,1,0,0,0
ACC-01337,11.722383799419628,27,4,0.194,1,1,0.623,1.7,0,1,0,27,0.14285714285714285,0.2182,2,0.75,1,0,1,1
ACC-01649,9.692828247710418,28,2,0.214,0,1,0.94,4.1,0,0,0,27,0.06896551724137931,0.1442,1,0.8,1,0,0,0
ACC-02765,9.898525260706313,21,1,0.264,0,0,0.353,4.1,0,0,0,27,0.045454545454545456,0.1192,4,0.75,1,0,0,1
ACC-03631,11.446796346169297,60,3,0.313,0,0,0.409,4.2,1,1,0,27,0.04918032786885246,0.21389999999999998,1,0.8,1,0,0,1
ACC-03854,11.486591756518374,15,5,0.458,1,0,0.819,0.9,3,1,0,27,0.3125,0.33740000000000003,1,0.5,1,0,1,1
ACC-03919,10.428245666832275,29,2,0.411,1,1,0.358,0.1,4,1,0,27,0.06666666666666667,0.20329999999999998,5,0.6,1,0,1,1
ACC-04783,11.32781201446548,67,3,0.248,0,1,0.568,3.8,4,0,0,27,0.04411764705882353,0.1944,5,0.6,1,0,0,0
ACC-00403,12.660331092405906,63,2,0.651,1,1,0.91,3.1,1,0,0,28,0.03125,0.2753,1,0.55,1,0,0,0
ACC-01143,11.816734299348461,73,8,0.349,1,1,0.637,3.4,0,1,0,28,0.10810810810810811,0.42469999999999997,1,0.6,1,0,1,1
ACC-01254,12.141539457711714,78,3,0.505,1,1,0.525,9.2,5,0,0,28,0.0379746835443038,0.27149999999999996,5,0.75,1,0,0,1
ACC-02135,10.698762529141884,34,2,0.47,0,1,0.999,15.0,1,1,0,28,0.05714285714285714,0.22099999999999997,1,0.8,1,0,0,0
ACC-04701,10.308985993422082,19,3,0.532,0,1,0.356,2.9,0,0,0,28,0.15,0.27959999999999996,0,0.65,1,0,0,0
ACC-00076,10.007892611890918,101,3,0.044,1,0,0.439,6.1,1,0,0,29,0.029411764705882353,0.13319999999999999,1,0.8,1,0,0,1
ACC-00648,11.686046493072437,42,3,0.456,0,1,0.689,2.8,4,1,0,29,0.06976744186046512,0.25680000000000003,4,0.6,1,0,0,1
ACC-00649,11.921060339411943,20,2,0.071,0,0,0.978,6.5,0,1,0,29,0.09523809523809523,0.1013,0,0.8,1,0,0,0
ACC-00804,9.781376414141157,123,3,0.354,1,0,0.894,0.4,2,0,0,29,0.024193548387096774,0.22619999999999998,0,0.6,1,0,0,0
ACC-00949,11.315705475634307,63,5,0.175,0,0,0.301,2.7,4,0,0,29,0.078125,0.2525,1,0.8,1,0,0,0
ACC-01556,12.971310228604022,38,3,0.368,1,0,0.458,1.3,0,0,0,29,0.07692307692307693,0.2304,3,0.65,1,0,0,0
ACC-02083,10.689692377847104,78,6,0.503,0,0,0.385,3.6,0,1,0,30,0.0759493670886076,0.3909,1,0.55,1,0,0,0
ACC-02525,12.935071890944245,45,4,0.075,0,0,0.71,2.4,1,0,0,30,0.08695652173913043,0.1825,1,0.8,1,0,0,0
ACC-02884,11.485564545613576,44,2,0.292,0,0,0.979,1.1,2,0,0,30,0.044444444444444446,0.1676,2,0.75,1,0,0,0
ACC-02913,10.038935856711177,36,1,0.36,0,0,0.394,1.2,1,0,0,30,0.02702702702702703,0.148,0,0.8,1,0,0,0
ACC-04368,11.055656405795794,59,4,0.148,0,0,0.502,3.9,1,0,0,30,0.06666666666666667,0.2044,4,0.55,1,0,0,1
ACC-04662,11.382828169079987,26,5,0.095,0,1,0.605,0.5,0,1,0,30,0.18518518518518517,0.2285,4,0.6,1,0,0,0
ACC-00220,11.80186424743109,37,2,0.299,0,0,0.556,0.7,3,0,0,31,0.05263157894736842,0.1697,1,0.8,1,0,0,0
ACC-00468,13.422321292431393,52,3,0.344,0,1,0.655,0.4,2,1,0,31,0.05660377358490566,0.22319999999999998,2,0.8,1,1,0,0
ACC-02257,11.913719681428494,32,4,0.102,0,1,0.832,1.1,0,0,0,31,0.12121212121212122,0.1906,2,0.55,1,0,0,0
ACC-00314,12.6881931925273,48,5,0.583,1,0,0.888,3.2,1,0,0,32,0.10204081632653061,0.3749,1,0.5,1,0,0,0
ACC-01453,10.505094936455558,110,0,0.501,0,0,0.85,1.3,2,0,0,32,0.0,0.1503,1,0.8,1,0,0,1
ACC-01878,10.599156550639583,62,4,0.33,0,1,0.669,0.2,2,0,0,32,0.06349206349206349,0.259,2,0.55,1,0,0,1
ACC-02498,11.19135563385109,53,4,0.151,1,0,0.945,1.1,2,1,0,32,0.07407407407407407,0.2053,2,0.8,1,0,1,0
ACC-02995,9.711176264112805,45,1,0.35,1,0,0.923,2.2,1,0,0,32,0.021739130434782608,0.145,2,0.75,1,0,0,0
ACC-03960,11.156264806643742,48,6,0.084,1,0,0.488,0.1,0,1,0,32,0.12244897959183673,0.2652,2,0.75,1,0,1,1
ACC-04922,13.6137627270444,47,1,0.337,0,0,0.655,3.8,1,0,0,32,0.020833333333333332,0.1411,5,0.8,1,1,0,0
ACC-01964,11.147656555612986,17,3,0.17,1,0,0.77,0.5,4,1,0,33,0.16666666666666666,0.17099999999999999,1,0.55,1,0,1,1
ACC-02430,11.112462823634855,62,5,0.324,1,1,0.383,1.4,2,0,0,34,0.07936507936507936,0.2972,3,0.8,1,0,0,0
ACC-03113,10.601647149919609,51,5,0.132,0,0,0.618,2.6,1,0,0,34,0.09615384615384616,0.2396,1,0.8,1,0,0,0
ACC-03881,10.134638955251866,56,2,0.468,0,0,0.578,1.3,1,0,0,34,0.03508771929824561,0.22039999999999998,2,0.55,1,0,0,0
